"keyword","page","category","age","title","nickname","likes","sourceUrl"
"노인","10","일반/기술","6일 전","나의 아이디어는 재가 요양사가 집에서 치매 전단계 노인과 함께 놀이와 산책, 추억 회상 활동을 진행하고 그 결과를 가족에게 알려 기억력 유지와 돌봄 신뢰를 높이는 프로그램입니다.","silverstar","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=9"
"노인","10","일반/기술","6일 전","노인 말벗 + 디지털 상담 방문 서비스","원땅","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=9"
"노인","10","로컬","6일 전","노인 도우미 로봇 보급소","금민영","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=9"
"노인","10","일반/기술","6일 전","AI와 대화를 통해 노인의 정신건강과 그들의 삶의 지혜를 다음세대와 연결해주는 시니어 소통 플랫폼","sihyeon","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=9"
"노인","10","일반/기술","6일 전","노인을 대상으로 한 딥페이크 보이스피싱을 막기 위해, 통화 중 실시간으로 AI 음성 위변조를 탐지하고 내 목소리가 범죄에 악용되지 않도록 선제 차단하는 스마트폰 앱 서비스.","l2e.jy","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=9"
"노인","11","일반/기술","6일 전","독거노인의 정서적 고립과 위기 상황을 AI 반려인형이 대화로 감지하고 보호자에게 알려주는 돌봄 서비스","나르다크","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","일반/기술","6일 전","노인분들을 위한 실시간 휴대폰 길잡이앱","김민수0609","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","일반/기술","6일 전","초고령사회 노인 돌봄 가족 갈등 해소를 위한 디지털 전환(DX): 간병 가시화·협업 플랫폼 구축안","김향식","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","로컬","6일 전","치매 노인의 보살핌의 통합 지원 솔루션","랩하는시인","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","일반/기술","6일 전","사생활 보호를 위한 엣지 컴퓨팅 기반 독거노인 이상 행동 실시간 감지 및 알림 시스템","greengrape","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","로컬","6일 전","노인의 옷장 속 잠들어 있는 오래된 옷에 삶의 이야기를 입혀 빈티지 의류로 판매하는 할매옷장","송윤재","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","일반/기술","6일 전","기능 중심 노인복지용구의 디자인 혁신을 위한 AI기반 스마트 시니어 지팡이 개발","서동일","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","일반/기술","6일 전","노인 및 장애인 통합 돌봄 디지털 생태계 구축 플랫폼 벤처 창업. (지역사회 통합 돌봄 서비스와 연계하여 의료, 장기 요양, 복지, 일상 지원 서비스를 원스톱 제공)","junkyung","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","일반/기술","6일 전","피죤케어는 독거노인의 안전바 사용 패턴과 생활 움직임을 감지해, 이상 징후를 가족에게 알려주는 비침습형 스마트 돌봄 안전바 시스템입니다.","hojin2199","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","일반/기술","6일 전","AI-리워드 기반 자기주도형 노인돌봄 서비스","daybridge","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","일반/기술","6일 전","친 노령화 제품으로, 잠을 잘 잘수 없는 불면증이 있는 노인들의 수면유도용 제품","황화종","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","11","로컬","6일 전","노인분들과 함께하는 밀키트 만들기","오일","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=10"
"노인","12","일반/기술","6일 전","A.I를 활용한 취약계층(독거노인, 장애인, 환자 등)의 탄•단•지한 한끼의 약속","탄단지한_한끼","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","일반/기술","6일 전","AI 기반 노인 등산객 실종 예방 & 골든타임 구조 플랫폼","아람하이텍","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","일반/기술","6일 전","독거노인의 식사 패턴 변화를 분석하여 건강 이상 가능성을 조기에 확인하 는 생활안전 서비스임.","yunjaeda","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","일반/기술","6일 전","일반/기술분야 ai에대해 모르는 노인들을 상대로 병원 간병 일반 행정처리 등을 도와주는일","blue-steel","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","일반/기술","6일 전","친근한 AI 로 소통하며 스스로 건강을 관리하고, 노인 돌봄 서비스의 사각지대까지 보완하는 지능형케어앱 <하루건강회관>","hspodo","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","일반/기술","6일 전","장기요양 사각지대 독거노인 213만 가구를 위해, 병원 동행부터 집밥 케어까지 자격 검증된 매니저가 통합 제공하는 시니어 케어 매칭 플랫폼","인생뭐있나","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","로컬","6일 전","젊은 노인이 지역 내에서 돌봄을 제공함으로써 크레딧을 쌓고 향후 도움이 필요하게 되었을 때 적립된 크레딧으로 돌봄을 구매하는 상부상조 시스템","허경","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","로컬","6일 전","단순한 노인복지시설이 아니라, 어르신들을 ‘돌봄의 대상’이 아닌 ‘새로운 삶을 살아가는 액티브 시니어’로 바라보는 라이프스타일형 시니어 공간의 시니어 클럽이자 노인복지센터입니다","킹준우","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","일반/기술","6일 전","AI 안부 전화를 통한 독거노인 안전·정서 문제 해결 프로젝트","리포트부계맨","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","로컬","6일 전","학문에 목마른 노인들을 위한 맞춤형 1:1 과외 및 이를 포함한 컨시어지 서비스","empathy","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","일반/기술","6일 전","방범CCTV를 AI기술에 적용하여 혼자사시는 노인. 어련운환경에 사는 분들에 얼굴을 하루한번씩 인식이 안되면 바로 위험신호른 보내 지자체 담당자가 즉시 확인하면 좋을 같아요","안현우","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","12","일반/기술","6일 전","AI로 노인의 감정을 이해하는 맞춤형 감정 케어 서비스","pyu","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=11"
"노인","13","일반/기술","6일 전","노인을 위한 나라는 없다","김다율리안","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","6일 전","노인운동(퇴행성 포함)의 문제를 근거기반 운동법과 가정에서도 사용가능한 홈케어 재활운동 소도구를 이용하여 안전하고 효과적이며 직관적으로 운동지도","krh","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","6일 전","[명칭] 데이터 연동 기반의 자가 관리형 치매 노인 배회 방지 시스템(안심가드 블루패스 (Safe-Guard : BluePass))","이인국","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","7일 전","“안심 동행 시계”는 아동과 치매노인의 실종·배회·위험상황을 조기에 감지하여 보호자와 지역사회에 즉시 알리는 AI 기반 웨어러블 안전 시스템입니다.","범박","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","7일 전","음성 대화형 AI를 활용한 노인 및 환자 대상 자서전 제작","정우링","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","7일 전","반려견부터 노인·아동까지 확장 가능한 한국형 분산 위치 인식 인프라(K-Find My) 구축으로 사회적 약자 실종 문제를 해결하는 기술 플랫폼 사업","모두의멍지킴이","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","7일 전","홈안심매니저는 독거노인이나 거동이 불편하신 분들의 발과 손이 되어 함께 병원을 방문하는 헬스케어 서비스를 제공합니다.","신영미","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","7일 전","치매 노인을 위한 인지개선 어플","bak","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","7일 전","노인을 위한 재활운동 피드백 시스템","이긍선","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","7일 전","AI와 IoT 기술을 활용하여 독거노인과 고령자의 건강 상태를 실시간으로 관리하고 응급상황을 예방하는 스마트 헬스케어 플랫폼 서비스","행복배달부","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","로컬","7일 전","시골 독거노인 유무료 지원서비스 연결 및 관리해주는 플랫폼 구축사업","한성수","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","13","일반/기술","7일 전","""밥상잇기"" - 노인 복지 식품 지원사업 통합 안내·신청 플랫폼","신중년도할수있다","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=12"
"노인","14","로컬","7일 전","도전! 인공지능을 활용한 노인 전용 건강운동단련실 만들기","고동윤2007","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","로컬","7일 전","어르신 독거노인을 위한 말벗 겸 건강 알림스마트텀블러 “안녕컵”","김나래김나","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","로컬","7일 전","(시니어손발톱위생케어) 관리 사각지대에 놓인 노인의 손발톱 건강 문제를 해결하기 위한 위생·이미용 케어 서비스","osan김지욱","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","7일 전","AI 기반 안부 확인과 건강 관리 기능을 통해 독거노인의 고립과 위험 상황을 예방하는 디지털 돌봄 플랫폼","연조","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","7일 전","의료 사각지대에 놓인 노인과 장애인을 위해 복잡한 의료 정보를 쉬운 UI/UX와 맞춤형 병원 매칭으로 제공하는 맞춤형 의료 정보 큐레이션 서비스","마린0702","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","7일 전","병원 방문 전·후 어디서든 실시간 대기 순서와 예상 시간을 확인할 수 있는 노인·장애인 맞춤형 의료 대기 관리 앱·웹 서비스","한나둘","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","7일 전","노인·장애인·어린이 등 의료 정보 접근이 어려운 사람들을 위해 증상 분석과 위치 기반 서비스를 활용하여 적절한 진료과와 주변 병원을 추천해주는 AI 건강관리 플랫폼 앱입니다.","________._","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","8일 전","증상을 검색하면 맞춤형 진료과와 가까운 병원을 즉시 연결해주는 노인 맞춤형 의료 정보 가이드 앱","서늬","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","8일 전","초고령화 사회 속에서 AI와 생활형 디바이스를 활용해 노인과 사회적 취약계층의 정서·안전·일상을 지원하는 디지털 돌봄 플랫폼","도토리한줌","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","8일 전","재난 취약 노인을 위한 '심리회복 키트'와 자원봉사자용 심리적 응급처치(PFA) 모바일 가이드 통합 솔루션","소원맘","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","8일 전","앞서가는 나의 작은 치과 - 노인을 위한 예방 구강 관리 키트","하냐미","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","14","일반/기술","8일 전","독거노인 안전 보장","손승은","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=13"
"노인","15","일반/기술","8일 전","증가하는 결식 노인인구의 건강을 챙기는 식사대용 건강 쌀 단백질 쿠키 판매","마음따슨","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","8일 전","시각적 자극과 미세 소근육 운동을 결합한, 노인 및 발달장애인을 위한 맞춤형 드론 비행 재활 치유 프로그램입니다.","론드","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","로컬","8일 전","고령화 사회에 따른 노인 식사 커뮤니티","바버쿠아","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","8일 전","AI 기반 중년~노인 대상 인공지능 대화 플랫폼, ""프롬프트""","suike","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","8일 전","출퇴근 혼잡 시간에 노인이 편하게 이동할 수 있는 노인 전용 버스 서비스","가오리입둥","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","8일 전","낙상위험 노인의 걷기 및 재활에 도움을 주는 장비 개발 하고 싶어.","kwongy70","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","8일 전","65세 이상 노인을 위한 여유롭고 안락하며 편안한 택시 여행","우기다롱","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","8일 전","노인들을 위한 도우미 및 ai기반 사전 그리고 사회복지사 원격상담 및 호출등등 노인을위한 복합적 기능이 있는 글자가 큰 앱","유현승","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","8일 전","낙상 위험 환자와 독거노인의 움직임 이상을 감지하는 스마트 센서 안전 시스템","솜니","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","9일 전","정기적인 AI 안부 전화의 음성 패턴(톤, 속도) 분석을 통해 독거노인의 우울증과 고립 위험을 선제적으로 감지하는 비침습적 케어 서비스입니다.","제주바당","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","일반/기술","9일 전","장애인과 노인이 키오스크를 음성·동작으로 쉽게 쓰게 돕는 서비스입니다.","uyoo","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","15","로컬","9일 전","노인과 청년이 함께 살아가는 길거리 만들기","만들어가는창업","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=14"
"노인","16","로컬","9일 전","인천 남동구 서창동의 독거노인 주거 고립 문제를 정보처리기사로서의 IT 역량과 집수리 기술을 결합해 해결하고자 합니다.","jsoonger","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","9일 전","가족과 떨어져 단독 생활을 하는 노인들을 위한 로봇 애완동물 서비스 ㅡ 지역사회 및 가족, 관리사무소와 연계 로봇애완동물이 움직임, 건강상태, 등등 파악 데이터 전송 관리","큐피터","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","9일 전","에어컨 및 세탁기 정기청소를 통해 저소득층과 독거노인을 위한 건강솔루션","블루라벨클린","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","9일 전","구도심 노인·1인 가구를 위한 밀착형 집수리 정기 관리 구독 서비스","liz9450","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","9일 전","노인 장애인 보조기 관련 사업","까도리짱","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","9일 전","독거노인 안부 확인과 이상징후 감지를 한 번에!","휴식나이","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","9일 전","노인을 위한 복지·의료 서비스를 우리 동네에서 한 번에 안내하고 연결하는 통합돌봄 플랫폼.”","행복만땅1215","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","9일 전","카메라와 웨어러블 없이 WiFi 신호와 AI로 노인의 상태를 감지하는 '비접촉 스마트 돌봄 시스템' CareWave","박호연","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","9일 전","평소처럼 TV 리모컨을 사용하는 것만으로 독거노인의 일상 이상 징후를 조기 감지하고, 가족과 돌봄기관에 즉시 알려주는 스마트 생활 돌봄 서비스","마이클리","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","10일 전","사진 한 장으로 노인 영양을 AI가 분석하고 보호자가 실시간으로 확인하는 스마트 돌봄 플랫폼, 끼니톡","잘한지","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","10일 전","카페에 손님들의한마디적는 종이쪽지게시판 모임 약속이나 tmi 자기소개등 노인들도 할수있는게시판","asdfghjk","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","16","일반/기술","11일 전","노인 보청기 역할을 하는 이어폰 개발","오늘도나그네","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=15"
"노인","17","로컬","11일 전","전국 노인을 대상으로 미술교육 커리큘럼과 전국 사생대회를 결합해, 인지건강 증진과 사회적 고립 해소를 이끄는 복지 솔루션","오경아","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","11일 전","AI와 휴머노이드 로봇을 결합한 “사이버 팀메이트” 서비스 플랫폼으로, 독거노인·유학생·직장인에게 돌봄, 학습 및 생활 지원 서비스를 제공한다.","0717","3","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","11일 전","초고령사회 노인의 영양건강 정보를 음성으로 쉽게 기록하고, 가족·의료진·기관이 실시간 공유하여 돌봄으로 연결하는 통합관리 플랫폼","한재원","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","11일 전","경북 인구소멸지역의 빈집과 지역 자원을 활용하여 청년과 노인이 함께 교류하고 정착할 수 있는 공동체 기반 지역활성화 사업","우정안","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","12일 전","노인 대상 실버 패키지 창업","문동원","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","12일 전","혼자 사는 노인이 위급 상황에서도 쉽게 도움을 요청할 수 있는 음성 호출 서비스","김주현1","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","12일 전","치매 노인과 가족 모두를 위한 스마트 통합 돌봄 복지 플랫폼","권효진","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","로컬","12일 전","IoT 기반의 스마트 센서 네트워크를 구축하여 독거노인의 생활 공간 내에서 각종 안전 관련 데이터를 실시간으로 수집한다","구름23","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","로컬","12일 전","도전! 큰 상권 사이에 껴서 발전이 없는 지역에 음식점(닭한마리 )을 창업하여 지역 경제를 활성화 하고 고령인구가 많은 지역 특성상 고용을 연계하고 노인 우대 식당을 목표로 함","슈가러브","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","12일 전","“스마트폰과 생활 데이터를 활용해 독거노인의 이상 징후와 위험 상황을 AI가 조기 감지하고 보호자·지자체에 즉시 알리는 생활 안전 케어 플랫폼”","백지06","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","12일 전","노인 건강 증진을 위한 상담","오재희","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","17","일반/기술","12일 전","노인 취미 노래 관련 지원","이시향","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=16"
"노인","18","로컬","13일 전","낙후 지역 인구감소 지역 빈집 활용한 저렴한숙박 서비스(직원등 지역 노인등 취업연계하여 최소한의 생활비 마련시스템 구축) 각지역 특산물 이용하여 디저트 생산 판매 시스템 구축","관련복","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","13일 전","노인 맞춤 연화식 간편식 브랜드","고예성","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","13일 전","독건 노인들을 도와주는 로봇","오준원","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","14일 전","와상 노인 구강운동 타이머","젊은태양","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","14일 전","AI 기반 업사이클링 패션 브랜드 ‘키치문’: 노인과 함께 만드는 따뜻한 미래 패션 퍼블릭","키치문","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","14일 전","노인탈출 프로젝트: 탐험의 방","라이온킴","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","14일 전","노인·장애인을 위한 보조기기 중고거래 기반 생활지원 플랫폼 ‘나무야’","휘바노바","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","14일 전","노인화시대를 대비한 AI로봇을 활용한 노인 돌봄서비스","달리자굿","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","로컬","14일 전","100세 노인 신체 나이 50대의 시대 가자!!","꿈꾸는기쁨","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","15일 전","노인을 위한 AI 기반 자세교정 및 근력 회복 전문 피트니스 센터","한진","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","일반/기술","15일 전","알약 복용이 두려운 어린이,노인, 모두가 알약을 안전하게 삼킬 수 있는 복약 보조 빨대, EasySwallow","루아파파","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","18","로컬","15일 전","독거 노인 어르신들을 위한 돌봄&생활 서비스 플랫폼","보은20","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=17"
"노인","19","일반/기술","16일 전","'농사 커뮤니티: 어느 동네 어느 할머니가 어느 작물에 종사하신다. '를 알려주는 어플. 독거노인 분들의 소셜 연결을 위한 어플입니다.","jamesday","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","16일 전","노인, 약자 분들 걷기 힘드실 때 인도에 배치돼있는 로봇이 목적지까지 잘 데려다주고 안전을 지켜줍니다","김동승","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","16일 전","노인장기요양 인력과 기관을 효율적으로 연결하는 맞춤형 일자리 매칭 플랫폼","예림림","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","로컬","16일 전","스마트팜 노인일자리 교정사업","지태훈80","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","18일 전","노인장기요양기관 업무관리서비스","이온디","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","18일 전","음악 기반 노인 인지향상 전문 서비스 사업입니다.","한정미han","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","19일 전","요즘 노인들이(시니어)많으신편이고 그렇다고 오래일하실수없으니 단시간으로 여러명 교대로 옛날책방같은걸 운영하고싶어요 그자리에서 사기도하고 팔기도하고 대여도해주는 노인들만일하실수있는!","앵라이","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","19일 전","노인 및 응급 환자의 반복 설명 문제를 정보 저장 팔찌로 해결","신재서","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","19일 전","나는 어린이들이나 노인들의 실종 대응을 위한 지역사회와 연계한 통합 플랫폼 개발을 생각해냈다.","강현우2026390936","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","19일 전","특정 상황별(영유아·노인·스포츠 등) 위험 요소에 맞춘 전공자 밀착형 방문 응급처치 교육 및 구급함 컨설팅 서비스","김현탁_선문대응급구조학과","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","20일 전","이동형 교실을 통해 아동 돌봄과 노인 여가를 결합하여 세대 간 교류를 촉진하는 지속가능한 세대통합 돌봄 서비스입니다.","김만월이","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","19","일반/기술","20일 전","거동이 불편한 노인의 욕창 발생을 예방하는 자세변환 알림과 맞춤 작업치료 서비스를 제공한다.","권효민1028","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=18"
"노인","20","일반/기술","20일 전","노인들을 위한 안전한 홈 케어 운동 가구","하이염","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
